company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year,raised_amount_usd
/company/appdynamics,AppDynamics,software,USA,CA,SF Bay,San Francisco,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-01-23,2013-01,2013-Q1,2013,50000000
/company/on-deck,OnDeck,finance,USA,VA,Washington DC,Arlington,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-02-13,2013-02,2013-Q1,2013,42000000
/company/business-insider,Business Insider,web,USA,NY,New York,New York,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,venture,2013-04-07,2013-04,2013-Q2,2013,5000000
/company/datalogix,Datalogix,advertising,USA,CO,Denver,Westminster,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-b,2013-04-25,2013-04,2013-Q2,2013,25000000
/company/tunein-inc,TuneIn,games_video,USA,CA,SF Bay,Palo Alto,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,private-equity,2013-05-29,2013-05,2013-Q2,2013,25000000
/company/personal-capital,Personal Capital,finance,USA,CA,SF Bay,Redwood City,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-06-05,2013-06,2013-Q2,2013,25000000
/company/dataminr,Dataminr,analytics,USA,NY,New York,New York,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-06-12,2013-06,2013-Q2,2013,30000000
/company/snapchat,Snapchat,messaging,USA,CA,Pacific Palisades,Pacific Palisades,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-b,2013-06-23,2013-06,2013-Q2,2013,60000000
/company/aerohive-networks,Aerohive Networks,mobile,USA,CA,SF Bay,Sunnyvale,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-07-09,2013-07,2013-Q3,2013,10000000
/company/ayasdi,Ayasdi,analytics,USA,CA,SF Bay,Palo Alto,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-b,2013-07-16,2013-07,2013-Q3,2013,30600000
/company/dropcam,Dropcam,software,USA,CA,SF Bay,San Francisco,/financial-organization/institutional-venture-partners,Institutional Venture Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2013-07-31,2013-07,2013-Q3,2013,30000000
/company/mediquest-therapeutics,MediQuest Therapeutics,biotech,USA,WA,Seattle,Bothell,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-b,2009-06-16,2009-06,2009-Q2,2009,23000000
/company/targeted-growth,Targeted Growth,biotech,USA,WA,Seattle,Seattle,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,venture,2007-02-07,2007-02,2007-Q1,2007,22300000
/company/tepha,Tepha,medical,USA,MA,Boston,Lexington,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-b,2007-06-06,2007-06,2007-Q2,2007,10700000
/company/blue-heron-biotechnology,Blue Heron Biotechnology,biotech,USA,WA,Seattle,BOTHELL,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-c+,2007-01-16,2007-01,2007-Q1,2007,3680000
/company/mediquest-therapeutics,MediQuest Therapeutics,biotech,USA,WA,Seattle,Bothell,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-a,2006-06-15,2006-06,2006-Q2,2006,16000000
/company/targeted-growth,Targeted Growth,biotech,USA,WA,Seattle,Seattle,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-c+,2006-05-22,2006-05,2006-Q2,2006,10000000
/company/ampla-pharmaceuticals,Ampla Pharmaceuticals,biotech,USA,CA,San Diego,La Jolla,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-a,2006-12-06,2006-12,2006-Q4,2006,5470000
/company/raven-biotechnologies,Raven Biotechnologies,biotech,USA,CA,SF Bay,South San Francisco,/financial-organization/integra-ventures,Integra Ventures,,USA,WA,Seattle,Seattle,series-c+,2005-10-12,2005-10,2005-Q4,2005,48300000
/company/visiblepath,Visible Path,web,USA,CA,SF Bay,Foster City,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2006-03-01,2006-03,2006-Q1,2006,17000000
/company/visiblepath,Visible Path,web,USA,CA,SF Bay,Foster City,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-a,2006-03-01,2006-03,2006-Q1,2006,7700000
/company/opentable,OpenTable,web,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2000-10-01,2000-10,2000-Q4,2000,36000000
/company/opsware,Opsware,enterprise,USA,CA,SF Bay,Sunnyvale,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2000-06-27,2000-06,2000-Q2,2000,120000000
/company/revenuescience,RevenueScience,advertising,USA,WA,Seattle,Seattle,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2005-12-19,2005-12,2005-Q4,2005,24000000
/company/blue-nile,Blue Nile,web,USA,WA,Seattle,Seattle,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2001-07-23,2001-07,2001-Q3,2001,7000000
/company/blue-nile,Blue Nile,web,USA,WA,Seattle,Seattle,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2000-04-17,2000-04,2000-Q2,2000,42000000
/company/grockit,Grockit,social,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2008-05-30,2008-05,2008-Q2,2008,8000000
/company/arcsight-inc,ArcSight,software,USA,CA,SF Bay,Cupertino,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2006-06-30,2006-06,2006-Q2,2006,2975000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2007-06-25,2007-06,2007-Q2,2007,5000000
/company/stoke,Stoke,mobile,USA,CA,SF Bay,Santa Clara,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2005-09-14,2005-09,2005-Q3,2005,20000000
/company/therox,TherOx,medical,USA,CA,Los Angeles,Irvine,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2008-02-01,2008-02,2008-Q1,2008,30000000
/company/aragon-surgical,Aragon Surgical,biotech,USA,CA,California - Other,,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2008-01-07,2008-01,2008-Q1,2008,25000000
/company/tempo-payment,Tempo Payments,software,USA,CA,SF Bay,San Mateo,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2009-08-10,2009-08,2009-Q3,2009,2700000
/company/health-hero-network,Health Hero Network(Bosch Healthcare),software,USA,CA,SF Bay,Palo Alto,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2006-11-17,2006-11,2006-Q4,2006,16000000
/company/xdx,XDx,biotech,USA,CA,SF Bay,Brisbane,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2009-08-05,2009-08,2009-Q3,2009,14400000
/company/drivecam,DriveCam,hardware,USA,CA,San Diego,San Diego,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2009-08-12,2009-08,2009-Q3,2009,19000000
/company/xdx,XDx,biotech,USA,CA,SF Bay,Brisbane,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2009-10-07,2009-10,2009-Q4,2009,14400000
/company/logmein,LogMeIn,software,USA,MA,Boston,Woburn,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2005-12-14,2005-12,2005-Q4,2005,10000000
/company/audiencescience-inc,AudienceScience,advertising,USA,WA,Seattle,Bellevue,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2009-10-15,2009-10,2009-Q4,2009,15077037
/company/drivecam,DriveCam,hardware,USA,CA,San Diego,San Diego,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2007-03-01,2007-03,2007-Q1,2007,28000000
/company/ketera,Ketera,,USA,CA,SF Bay,San Jose,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2007-01-08,2007-01,2007-Q1,2007,14000000
/company/netbooks,Netbooks,web,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-a,2007-09-05,2007-09,2007-Q3,2007,6900000
/company/informative,Informative,,USA,CA,SF Bay,South San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2007-03-01,2007-03,2007-Q1,2007,1500000
/company/logmein,LogMeIn,software,USA,MA,Boston,Woburn,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-a,2004-11-01,2004-11,2004-Q4,2004,10000000
/company/patientsafe-solutions,PatientSafe Solutions,mobile,USA,CA,San Diego,San Diego,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2010-03-17,2010-03,2010-Q1,2010,30000000
/company/xdx,XDx,biotech,USA,CA,SF Bay,Brisbane,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2006-01-05,2006-01,2006-Q1,2006,26500000
/company/grockit,Grockit,social,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2010-05-14,2010-05,2010-Q2,2010,7000000
/company/lockdown-networks,Lockdown Networks,public_relations,USA,WA,Seattle,Seattle,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-b,2005-02-25,2005-02,2005-Q1,2005,5500000
/company/stoke,Stoke,mobile,USA,CA,SF Bay,Santa Clara,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2011-01-18,2011-01,2011-Q1,2011,17000000
/company/tabula,Tabula,semiconductor,USA,CA,SF Bay,Santa Clara,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2011-03-28,2011-03,2011-Q1,2011,108000000
/company/drugstore-com,Drugstore.com,web,USA,WA,Seattle,Bellevue,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2001-04-01,2001-04,2001-Q2,2001,63000000
/company/grockit,Grockit,social,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,series-c+,2011-10-17,2011-10,2011-Q4,2011,7000000
/company/grockit,Grockit,social,USA,CA,SF Bay,San Francisco,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2012-12-19,2012-12,2012-Q4,2012,20000000
/company/vapotherm,Vapotherm,biotech,USA,MD,Washington DC,Stevensville,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2013-04-25,2013-04,2013-Q2,2013,29000000
/company/woofound,Woofound,games_video,USA,MD,Washington DC,Middle River,/financial-organization/integral-capital-partners,Integral Capital Partners,,USA,CA,SF Bay,Menlo Park,venture,2013-08-14,2013-08,2013-Q3,2013,2000000
/company/edgeio,Edgeio,ecommerce,USA,CA,SF Bay,Palo Alto,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2007-07-01,2007-07,2007-Q3,2007,5000000
/company/nirvanix,Nirvanix,enterprise,USA,CA,San Diego,San Diego,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2007-12-19,2007-12,2007-Q4,2007,18000000
/company/mypunchbowl,Punchbowl,software,USA,MA,Boston,Framingham,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,angel,2007-10-02,2007-10,2007-Q4,2007,
/company/eons,Eons,network_hosting,USA,MA,Boston,Boston,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2007-03-01,2007-03,2007-Q1,2007,22000000
/company/jackbe,JackBe,software,USA,MD,Washington DC,Chevy Chase,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-c+,2007-10-23,2007-10,2007-Q4,2007,9500000
/company/mysql,MySQL,enterprise,USA,CA,SF Bay,Cupertino,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-c+,2006-02-01,2006-02,2006-Q1,2006,18500000
/company/delve-networks,Delve Networks,games_video,USA,WA,Seattle,Seattle,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2006-12-01,2006-12,2006-Q4,2006,1650000
/company/delve-networks,Delve Networks,games_video,USA,WA,Seattle,Seattle,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2007-08-01,2007-08,2007-Q3,2007,8000000
/company/mixercast,Mixercast,web,USA,CA,SF Bay,San Mateo,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2008-01-01,2008-01,2008-Q1,2008,6000000
/company/soonr,Soonr,enterprise,USA,CA,SF Bay,Campbell,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2008-01-01,2008-01,2008-Q1,2008,9500000
/company/soonr,Soonr,enterprise,USA,CA,SF Bay,Campbell,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2006-09-01,2006-09,2006-Q3,2006,6000000
/company/fabrik,fabrik,network_hosting,USA,CA,SF Bay,San Mateo,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2006-06-01,2006-06,2006-Q2,2006,8000000
/company/fabrik,fabrik,network_hosting,USA,CA,SF Bay,San Mateo,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-c+,2007-02-01,2007-02,2007-Q1,2007,14300000
/company/igaworldwide,IGA Worldwide,advertising,USA,NY,New York,New York,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2007-07-01,2007-07,2007-Q3,2007,25000000
/company/iovation,iovation,security,USA,OR,Portland,Portland,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2008-03-27,2008-03,2008-Q1,2008,15000000
/company/icontrol,iControl Networks,security,USA,CA,SF Bay,Redwood City,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2008-04-02,2008-04,2008-Q2,2008,15500000
/company/flowplay,FlowPlay,games_video,USA,WA,Seattle,Seattle,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2008-02-06,2008-02,2008-Q1,2008,3700000
/company/virtuallogix,VirtualLogix,software,USA,CA,SF Bay,Sunnyvale,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-b,2007-07-11,2007-07,2007-Q3,2007,16000000
/company/zend-technologies,Zend Technologies,software,USA,CA,SF Bay,Cupertino,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-c+,2006-08-28,2006-08,2006-Q3,2006,20000000
/company/transpera,Transpera,mobile,USA,CA,SF Bay,San Francisco,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2007-07-23,2007-07,2007-Q3,2007,
/company/ozmo-devices,Ozmo Devices,hardware,USA,CA,SF Bay,Palo Alto,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2006-03-30,2006-03,2006-Q1,2006,12550000
/company/icontrol,iControl Networks,security,USA,CA,SF Bay,Redwood City,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2006-04-26,2006-04,2006-Q2,2006,5000000
/company/veoh,Veoh,games_video,USA,CA,San Diego,San Diego,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-c+,2008-06-03,2008-06,2008-Q2,2008,30000000
/company/zpower,ZPower,cleantech,USA,CA,Santa Barbara,Camarillo,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,venture,2004-10-12,2004-10,2004-Q4,2004,2000000
/company/accertify,Accertify,security,USA,IL,Chicago,Itasca,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,series-a,2008-06-03,2008-06,2008-Q2,2008,4000000
/company/grid-net,Grid Net,software,USA,CA,SF Bay,San Francisco,/financial-organization/intel-capital,Intel Capital,,USA,CA,SF Bay,Santa Clara,venture,2008-06-03,2008-06,2008-Q2,2008,
